mangaid,plateifu,ff_age_lw,ff_age_mw,ff_mass,dl_ttype,gz_p_nobulge,gz_p_obvious,gz_p_dominant,gz_ttype
1-47862,8244-6104,7.140821914782072,10.617842098458773,10.378962516784668,-1.6747783422470093,0.12048192771084335,0.7142857142857143,0.0,3.510981067125645
1-386212,9506-3704,10.524960930215567,13.277017239992052,10.998835563659668,-1.5923923254013062,0.0,0.6875,0.28,0.7229749999999995
1-180047,8615-1901,2.1957346456063065,4.880916275002708,8.757525444030762,4.547659397125244,0.5384615384615384,0.1282051282051282,0.07894736842105263,5.922780026990553
1-379243,8711-6104,5.03980505470108,7.455285839835717,9.572922706604004,-1.7476106882095337,0.0,0.0,0.0,4.63
1-635474,8618-12702,3.7237513019559674,4.730046007933333,9.283036231994629,2.383291006088257,0.060606060606060615,0.5,0.054054054054054064,3.2947542997543
1-634089,9869-12703,,,10.594720840454102,4.191479206085205,0.09090909090909093,0.4,0.06732419968357628,3.5369141157425394
1-255928,8254-6104,1.7090565023378956,1.895636454227007,9.358831405639648,3.643158435821533,0.325,0.2308690226660919,0.0,5.461177318547971
1-176417,9883-6102,5.750857468763879,7.284984055183821,9.36894702911377,1.7485320568084717,0.42857142857142855,0.0,0.225,4.531642857142856
1-218353,8941-12702,3.4815664621323332,8.98567601991774,9.003844261169434,4.509726524353027,0.44307423024902537,0.0,0.0,6.477619540138436
1-633934,9048-9102,6.251458429176602,9.659631432416894,10.730793952941895,-2.353254795074463,0.0,0.5135135135135135,0.0,3.4643243243243242
1-217017,8440-9102,2.756103088961165,4.236789909870637,9.42241096496582,3.6753673553466797,0.2084490651448277,0.15789473684210525,0.0,5.140811549022352
1-91016,8553-9101,5.3940111276877705,10.198447717770804,9.927966117858887,2.078256368637085,0.047619047619047616,0.44,0.06670592224503515,3.2707758001580336
12-180432,7443-6102,4.414219750060876,7.212564092810233,10.189422607421875,2.0,,,,
1-278079,8993-3704,10.571605641135447,12.157535402746653,11.06368637084961,-2.174663543701172,0.0,1.0,0.0,2.36
1-209111,8485-12705,4.647691378451317,8.98567601991774,9.36137866973877,2.873737096786499,0.3809523809523809,0.0,0.0,6.218571428571428
1-38299,8084-6101,2.711021404402182,3.218180805858262,9.793831825256348,3.475152015686035,0.21052631578947367,0.1282051282051282,0.05263157894736842,4.775816464237517
1-456337,8932-6101,6.979941853356966,8.286002006374693,10.310576438903809,-2.396794319152832,0.0,0.22222528578733933,0.16666666666666666,2.728881934596073
1-274323,8568-6103,,,10.514383316040039,4.482747554779053,,,,
1-38777,8156-3704,8.332646986900366,9.918576591603847,11.143424034118652,-2.21940279006958,0.0,0.5711236013579262,0.3333333333333333,0.540216091584174
1-457215,8949-9101,4.410679496725618,7.0946755367738294,9.223186492919922,-1.0573230981826782,0.0,0.0,0.0,4.63
1-458148,8983-3702,3.6681466293596534,7.306456906475874,9.294035911560059,-1.0866502523422241,0.8421052631578947,0.0,0.0,8.141578947368421
1-91760,8481-12704,2.238830953398019,3.9673345213510127,10.43557357788086,4.0578718185424805,0.038461538461538464,0.3636363636363637,0.047619047619047616,3.565882450882451
1-491220,8450-1902,4.5544012665726665,6.186976337948171,9.912988662719727,0.008572578430175781,0.0,0.6363636363636364,0.0,3.1854545454545455
1-248348,8313-12703,3.8080815370741283,5.3940111276877705,10.247241020202637,4.855447769165039,0.023809523809523808,0.4222222222222222,0.054054054054054064,3.3178682968682964
1-71872,9181-12702,,,11.284010887145996,-2.4488754272460938,,,,
1-421145,8322-3703,8.72909757164467,11.621095198057862,9.778250694274902,-2.2148666381835938,0.0,1.0,0.0,2.36
1-379216,8711-12704,6.280266071331915,8.239356916928411,10.870865821838379,-2.298976421356201,0.0,1.0,0.0,2.36
1-114502,7975-6103,8.377214524358845,10.006540478638506,10.802898406982422,-2.569640636444092,,,,
1-245451,8591-6101,7.375502135219503,9.364023354263713,10.739051818847656,-2.427788257598877,0.0,1.0,0.0,2.36
1-230395,9510-3702,3.294537310327634,5.963207378210776,9.985915184020996,4.520791053771973,,,,
1-176422,8613-3701,9.265546142266613,12.484051668610586,10.420988082885742,-2.336979389190674,0.037037037037037035,0.75,0.0,3.0819444444444444
1-247975,9036-12704,4.0879516149467205,6.186976337948171,9.601607322692871,3.685944080352783,0.09302325581395347,0.057142857142857134,0.0,4.8881926910299
1-376419,9095-12702,4.880916275002708,6.093686419081041,10.78718376159668,0.715878963470459,0.035654914784166554,0.2,0.17777777777777778,2.834903216872197
1-148893,8948-3704,6.362623032533244,8.052776741195594,10.617136001586914,4.072368144989014,0.0,0.5158775355872202,0.4545454545454545,-0.35013291487389875
1-258653,8262-6104,6.793361339480496,9.638706209151316,10.837964057922363,-2.279911994934082,0.0,0.7692307692307693,0.21875,1.0507211538461536
1-209707,9031-1902,5.0674964510901805,8.379291192019815,9.72088623046875,-2.021639823913574,0.0,0.35897435897435903,0.14705882352941174,2.582775263951734
1-197121,9864-3703,6.280093686967666,10.43872155150754,10.379322052001953,-1.723272442817688,,,,
1-317211,9888-3704,10.663979276880477,12.390671002924007,10.916147232055664,-2.172637939453125,0.0,0.6842105263157895,0.3501007294892564,0.14299799214318876
1-236150,8980-3703,,,9.420515060424805,5.0,,,,
1-44618,9487-12701,,,10.138849258422852,5.857131481170654,0.0,0.5808628046737114,0.017001407475257475,3.1689696387480173
1-93215,8484-12702,4.6943366884480096,6.326911318488596,10.35180377960205,4.110001564025879,0.0,0.4878048780487805,0.05882352941176471,3.0297417503586797
1-121235,8936-3702,5.254076792949227,6.326911318488596,10.484068870544434,1.012688159942627,0.05555555555555555,0.5,0.3147713615292165,1.0888826570518324
1-217041,8247-9102,10.794757739545148,12.07764154030876,11.268381118774414,-2.385324001312256,0.0,0.0,0.25,2.5349999999999997
1-420901,8985-6103,2.035571425574257,5.0674964510901805,9.175543785095215,5.294425010681152,0.5675675675675675,0.06649961923010785,0.0,6.845802621104411
1-43654,8140-12701,6.839370509152074,8.797117806280626,10.233868598937988,1.2,0.0,0.6734693877551021,0.15555555555555556,1.797668934240362
1-338593,8566-1902,8.641051455396369,10.758084307759496,9.727174758911133,0.4346252679824829,0.10714285714285714,0.5416666666666666,0.0,3.847202380952381
1-36880,8078-3703,2.209878507793576,3.152388269745499,9.279680252075195,2.337294578552246,0.0,0.1,0.25176889040269873,2.293176698425384
1-29811,8655-9102,4.13354354797355,7.375502135219503,9.853684425354004,3.1381421089172363,0.1388888888888889,0.0,0.0,5.2091666666666665
1-322671,8315-3702,9.265546142266613,12.484051668610586,10.514204978942871,-2.355884075164795,0.0,0.6049382716049383,0.0,3.25679012345679
1-318513,9048-6101,5.767171201943111,9.405481693788362,9.52629280090332,-1.0379101037979126,,,,
1-523050,8320-9101,5.533946533142916,8.612516356703468,9.864221572875977,4.747354507446289,0.16666666666666666,0.37777777777777777,0.16666666666666666,3.070777777777778
1-296149,9048-12703,8.705806786077476,12.064245677034329,10.18604850769043,4.201562881469727,1.0,0.0,0.0,8.8
1-457811,8982-9101,7.7262609954533445,10.524960930215567,9.501469612121582,10.0,0.18805490538181271,0.16666666666666666,0.755947518008153,-1.2989845787994971
1-389479,8944-9101,1.802346447876903,4.227886395095973,9.25731372833252,6.037097454071045,0.2222222222222222,0.0,0.0,5.556666666666667
1-254747,8455-1901,9.125612019593893,11.644442942558115,9.485450744628906,-2.430670738220215,0.0,0.3269230769230769,0.225,2.0023846153846154
1-279617,8945-3702,4.038882821659422,6.114829387469283,9.52275276184082,-0.9311884641647339,1.0,0.0,0.0,8.8
1-299204,9507-3702,,,11.028754234313965,-2.4029717445373535,0.0,0.6808510638297872,0.25,0.9894680851063824
1-633356,8481-6103,3.411519345151316,5.207431246589835,10.598732948303223,1.553248643875122,0.1020408163265306,0.5769230769230769,0.14285714285714285,2.548751962323391
1-620115,8263-1901,2.289150752293043,4.973988138754536,9.40140438079834,4.151372909545898,0.4782608695652174,0.10714285714285714,0.10465116279069768,5.504156796186623
1-390514,8150-12704,6.229718214045186,9.534013510752649,10.253663063049316,0.9666747450828552,0.0,0.5,0.023809523809523808,3.2954761904761907
1-24354,7991-6102,8.357321428662013,11.581115322044313,9.593453407287598,-0.1604517698287964,,,,
1-247382,8551-12705,2.968471395568366,4.601046669427929,10.203133583068848,5.037962436676025,0.3333333333333333,0.08496228274299326,0.0,5.827135618173405
1-547415,7958-12703,11.87766607591596,12.810567915218648,9.565793991088867,4.51718807220459,,,,
1-187034,9000-12701,5.813816746246798,7.632971632221982,10.936986923217773,-2.487295150756836,0.0,0.03333333333333333,0.0,4.554333333333333
1-260783,8447-12703,0.0,0.0,9.114487648010254,4.481832981109619,0.014084507042253518,0.15217391304347827,0.0,4.343297611757501
1-201464,8146-6104,10.198447717770804,12.903857594316923,11.008544921875,-1.9530504941940308,0.0,0.6585365853658537,0.0,3.135121951219512
1-419555,8554-1901,9.358836587444321,11.224637618897301,9.958573341369629,-2.126980781555176,0.0,0.5277777777777778,0.0,3.4319444444444445
1-229060,8086-9102,8.555578240091858,11.407783391275863,10.329365730285645,2.530630350112915,0.0,0.7,0.10784313725490197,2.1372745098039214
1-316385,9042-3702,9.172256557739981,10.524960930215567,11.064083099365234,-2.3467812538146973,0.0,0.68,0.3877551020408163,-0.1629877551020411
1-246542,9865-3704,7.539681713145682,9.918576591603847,10.247941017150879,-1.40542733669281,0.0,0.474898236092266,0.0,3.551981004070556
1-38377,8084-6102,4.806964749293623,10.427916296077054,9.378817558288574,4.050971984863281,0.2291185206043247,0.15384615384615385,0.0,5.236193461689265
1-547106,7958-6103,6.4668464448019884,9.405481693788362,10.445846557617188,-1.8187562227249146,,,,
1-25659,8611-3702,6.536439325671243,9.452127071163266,10.176365852355957,-2.048971652984619,0.0,0.4,0.5659309564233164,-1.0205014148273919
1-556549,8144-12705,,,10.249885559082031,2.817396879196167,0.4772727272727273,0.0,0.0,6.620227272727273
1-71956,8713-3704,6.9332962950252455,11.504507321708289,9.54417610168457,-2.020526885986328,0.5555555555555556,0.325,0.0,6.208916666666667
1-548033,8132-9102,5.786688061654961,9.276333446238903,11.033323287963867,-2.0,0.0,1.0,0.0,2.36
1-605012,8716-3701,4.22762876960061,7.56124111513532,10.712801933288574,3.0584933757781982,0.0,0.4,0.07317073170731707,3.108829268292683
1-48535,8721-9101,7.75192357600912,11.784007124541722,9.398828506469727,3.6326465606689453,0.3809523809523809,0.075,0.01811268723755406,5.896537109520724
1-298677,9508-3701,1.5691214808237088,2.268796442188773,8.989982604980469,4.46455717086792,0.0,0.0,0.0,4.63
1-605075,9509-6103,2.7352464305625177,5.953751504299958,9.856544494628906,2.7171664237976074,0.0,0.36666666666666653,0.02631578947368421,3.577140350877193
1-569098,8978-3702,9.259792451893428,11.152692604120942,10.636848449707031,-2.4025068283081055,0.0,0.42857142857142855,0.6666666666666666,-1.9295238095238099
1-94029,8484-1901,6.186976337948171,8.98567601991774,10.066936492919922,1.767505407333374,0.0,0.6666666666666666,0.3333333333333333,0.32333333333333325
1-43718,8137-6103,8.892387083706419,11.03805554754684,10.829855918884277,-2.5493879318237305,0.0,0.4761904761904762,0.3333333333333333,0.7557142857142853
1-254532,8454-1902,6.9332962950252455,7.550010730848655,11.19536304473877,-2.4879441261291504,0.0,0.0,1.0,-3.750000000000001
1-314059,9024-6101,5.3940111276877705,7.539681713145682,10.640207290649414,-2.3220033645629883,0.0,0.4324324324324325,0.0,3.648378378378378
1-229017,8086-3701,4.109619923177175,4.436658927110197,10.159446716308594,-2.028977394104004,0.0,1.0,0.0,2.36
1-282150,8263-9101,8.93903192328091,13.09043529099355,9.370635032653809,3.0564889907836914,0.5675675675675675,0.0,0.0,6.996756756756756
1-210611,8979-3703,7.353101744641614,10.15180248534938,9.98079776763916,,0.0,1.0,0.0,2.36
1-569263,8333-3704,11.131345205036752,13.510242876911576,11.18698501586914,-2.473254680633545,0.0,0.3636363636363637,0.06666666666666668,3.2458787878787874
1-603705,8153-3701,7.399158800771155,10.10504883911715,10.630450248718262,-2.307349681854248,,,,
1-153246,8977-12705,1.3825414709487018,3.6215015363898475,8.673501968383789,4.910469055175781,0.6774193548387096,0.029411764705882356,0.01811268723755406,7.236289684744364
1-29843,8655-12702,,,9.589224815368652,6.611477851867676,0.2558139534883721,0.0,0.0,5.696744186046511
1-376429,9095-1902,4.647691378451317,6.153718162156282,9.846136093139648,-2.2422890663146973,0.0,0.3928571428571429,0.25,1.643214285714285
1-246216,8592-6103,9.452127071163266,13.230370848429251,11.063374519348145,-2.2692041397094727,0.0,0.6550283104426728,0.16347956139086378,1.773127010839694
1-92771,8482-6101,4.507756687842311,5.9071067826715575,10.857275009155273,-2.0622429847717285,0.0,0.4061680985146764,0.0,3.7079984163716846
1-423024,8983-3704,7.11987688686256,11.78437587318501,10.519408226013184,2.507655620574951,0.0,0.4545454545454545,0.09121174807315184,2.8338273693288056
1-246196,8547-12705,1.8489914438338102,2.875181409778867,9.089869499206543,6.111166477203369,0.3502218071445249,0.09090909090909093,0.0,5.884061299429033
1-322974,8315-6101,3.7147913682053955,5.627236425500209,9.526762962341309,3.834537982940674,0.8148148148148148,0.06976744186046513,0.08333333333333333,7.171072351421188
1-633856,9027-12705,,,9.154779434204102,4.828768730163574,0.5357142857142857,0.024390243902439025,0.023809523809523808,6.609038908246225
1-221789,8454-6102,5.9071067826715575,8.845741618225393,10.923556327819824,1.42533540725708,0.0,0.7777777777777778,0.1509433962264151,1.599538784067086
1-43687,8140-9102,7.679616943563506,12.11089213192555,10.713374137878418,1.8,0.05611142433917788,0.5454545454545454,0.18952443841448716,2.037588027399151
1-394362,8943-9102,8.93903192328091,11.03805554754684,10.789600372314453,1.5306100845336914,0.0,0.0,0.0,4.63
1-256104,8451-9101,7.28309662836074,8.006131393146346,10.805288314819336,,0.11644628639206794,0.1850095942490019,0.4791666666666667,0.6801925686430224
1-591474,8465-9101,5.813816746246798,9.545415993416734,9.731191635131836,3.7568016052246094,0.044472115983278486,0.16666666666666666,0.0,4.437115390316938
1-603965,9194-3701,,,11.085832595825195,-2.318021297454834,,,,
1-72166,9182-3704,7.558167951661989,8.618133978296015,10.909029960632324,-2.4909920692443848,0.0,0.52,0.2168661911498188,1.632261318164518
1-90901,8553-12705,4.0879516149467205,9.638706209151316,9.765057563781738,1.8783009052276611,,,,
1-585731,8150-6103,,,9.638200759887695,4.630735874176025,,,,
1-323026,8315-1902,7.7262609954533445,8.752451868654967,9.976883888244629,-2.047321319580078,0.0,0.53125,0.0,3.4240625
1-604231,8158-12701,2.2221514469893053,4.78762679927455,10.586346626281738,3.147451400756836,0.0,0.5116279069767442,0.0,3.4686046511627904
1-121236,8139-6104,3.6764172901539336,5.112192475958949,10.806870460510254,2.7721898555755615,0.3157894736842105,0.38461538461538464,0.0,5.073765182186234
1-47765,8243-12705,4.006528005154953,8.526761316389399,9.63486099243164,4.693906784057617,0.07317073170731707,0.0,0.0,4.935121951219512
1-24476,7990-12705,4.601046669427929,4.927561792600859,10.354166030883789,-0.4489724636077881,,,,
1-245980,8595-12702,4.164556564108884,5.848569703567171,9.918061256408691,4.273556232452393,0.07462686567164177,0.35714285714285715,0.05,3.71147974413646
1-546807,7957-12704,,,9.774925231933594,5.60010290145874,,,,
1-289729,9194-12702,,,9.53337287902832,6.1491570472717285,0.5291896182618526,0.1836734693877551,0.0,6.419781932641721
1-198153,8597-12702,4.134596604287245,4.74098163251994,10.568730354309082,4.1878862380981445,0.03225806451612903,0.275,0.13636363636363635,2.9975388563049856
1-373827,9891-1902,,,10.67251205444336,2.697221279144287,0.0,0.6097560975609756,0.0,3.2458536585365856
1-247845,8551-3704,7.866196085314142,11.177992266605061,10.71302604675293,-2.0658416748046875,0.14285714285714285,0.05555555555555555,0.8333333333333334,-1.8837301587301596
1-92537,8548-3703,8.379291192019815,11.59779745053492,11.110599517822266,-2.319319248199463,0.0,1.0,0.0,2.36
1-296190,9047-12701,,,10.985677719116211,-1.2581087350845337,0.0,0.2222222222222222,0.0,4.125555555555556
1-626830,8952-12701,6.373385161022154,9.707300087402851,10.316888809204102,4.169164657592773,0.10256410256410256,0.4117647058823529,0.0,4.122986425339366
1-201180,8145-6102,6.461360220773883,9.141728888078298,9.08126449584961,-0.8798381090164185,0.6129032258064516,0.0,0.0,7.185806451612903
1-284284,8318-3702,3.4349214122871,6.000396423997784,9.194866180419922,5.316235065460205,0.0,0.0,0.0,4.63
1-352130,8716-12702,,,8.815590858459473,5.327658176422119,0.7594936708860759,0.0,0.0,7.797088607594937
1-91762,8481-12705,3.3186195702454944,6.4806731154732695,9.881919860839844,5.244327545166016,1.0,0.0,0.0,8.8
1-323055,8315-3704,8.449226263159973,10.594900764422052,10.243650436401367,-2.1701669692993164,0.0,1.0,0.0,2.36
