mangaid,plateifu,p3d_age_lw,p3d_age_mw,p3d_mass,dl_ttype,gz_p_nobulge,gz_p_obvious,gz_p_dominant,gz_ttype
1-263219,9039-1902,8.314552987091194,10.041522909614143,10.784313201904297,-2.3630924224853516,0.0,1.0,0.0,2.36
1-262966,9039-3701,1.4689159814399302,1.6344486353016545,10.532976150512695,-2.31142520904541,0.0,0.14285714285714285,0.5,0.11571428571428566
1-263083,9039-3702,2.5279924028469654,3.1790782377888487,10.913008689880371,-2.4439735412597656,0.0,1.0,0.0,2.36
1-262876,9039-3703,7.6213752988063925,9.453769538646009,10.98409366607666,-2.3415908813476562,0.0,0.5686274509803921,0.3428571428571429,0.4660728291316514
1-262904,9039-3704,6.5511358376941065,8.422514007763246,10.717405319213867,-2.188642978668213,0.0,1.0,0.0,2.36
1-263429,9039-6101,1.272559665743649,1.3194756573436317,10.60964298248291,-2.562556743621826,0.0,0.0,0.0,4.63
1-263490,9039-6102,1.6258038714430332,3.4000370551555763,10.977766036987305,-1.7493818998336792,0.16666666666666666,0.4045062344450748,0.0,4.40677084780968
1-262883,9039-6103,1.2860128267807704,1.3470776291874156,10.711760520935059,-2.521285057067871,0.0,0.675,0.0,3.0977499999999996
1-253426,9039-6104,1.129881440777826,1.0863284441007612,10.421109199523926,-2.318937301635742,0.0,0.64,0.0,3.1772
1-262830,9039-9101,1.0,1.0,9.477055549621582,4.109101295471191,0.42424242424242425,0.03333333333333333,0.0196078431372549,6.159110516934046
1-593805,9039-9102,7.647460902144319,10.053481310731984,10.929891586303711,-1.791648268699646,0.0,0.5849056603773585,0.2647058823529412,1.084028856825749
1-264513,9041-12701,1.0059730931110822,1.0039362208452876,10.488228797912598,5.33554744720459,0.0,0.5,0.04795358093365622,3.093148991775961
1-264059,9041-12702,1.1821455087697008,7.666292415841903,10.646227836608887,4.692124843597412,0.05882352941176471,0.38235294117647056,0.0,4.00735294117647
1-264254,9041-12703,1.563697824785988,6.177591235054615,10.75607681274414,3.6285014152526855,0.0,0.2702702702702703,0.0,4.016486486486486
1-264488,9041-12704,1.518946216835477,4.4609114166153905,10.880890846252441,-1.4249688386917114,0.0,0.4985044865403789,0.13415565705007165,2.3741704094737393
1-633308,9041-12705,5.601770961013968,8.7461765007573,11.230633735656738,2.420027732849121,0.0,1.0,0.0,2.36
1-264158,9041-1901,1.7250933123610108,2.57047954664244,10.194313049316406,-0.09915781021118164,0.0,0.3953488372093023,0.2,2.0565581395348835
1-264510,9041-1902,3.665865776210268,6.132313642676678,10.182439804077148,3.25764799118042,0.0,0.0,0.0,4.63
1-316933,9041-3701,,,11.100577354431152,-2.3218417167663574,0.0,0.27359089149589044,0.5,-0.18105132369567212
1-633256,9041-3702,0.7486930777375803,5.522358001346423,10.30811882019043,4.5793633460998535,0.06666666666666668,0.4087422759731673,0.0,3.9801550335409095
1-264054,9041-3703,9.488835241814767,10.973982554134931,10.705148696899414,-2.3121747970581055,0.0,0.55,0.2058823529411765,1.6562058823529409
1-559120,9041-3704,1.0,1.0,9.706708908081055,4.55307674407959,0.0,0.41935483870967744,0.10714285714285714,2.780207373271889
1-264108,9041-6101,7.902164862772451,9.825537111849867,11.182507514953613,-1.740533709526062,0.0,0.7,0.0,3.041
1-633214,9041-6102,0.9788087898292867,4.369295092167292,10.635499954223633,4.060988903045654,0.0,0.2916666666666667,0.2222222222222222,2.1056944444444445
1-264599,9041-6103,5.32494956035047,8.320087020784033,11.18870735168457,-2.1832213401794434,0.0,0.5833333333333334,0.0,3.305833333333333
1-264543,9041-6104,0.7462506980249244,7.919032108914757,10.819886207580566,1.4802782535552979,0.043478260869565216,0.5384615384615384,0.047619047619047616,3.1899490364707757
1-593982,9041-9101,1.0,1.0,9.58018970489502,2.7176380157470703,0.02564102564102564,0.5434782608695652,0.09523809523809523,2.7051321866539255
1-633219,9041-9102,0.9202732080206223,5.5548434205555415,10.661697387695312,4.288895130157471,0.05,0.3947368421052632,0.0,3.9424473684210524
1-375129,9042-12701,0.6018464490801692,5.580334500859825,10.345606803894043,4.947919845581055,0.0,0.3703703703703704,0.0,3.789259259259259
1-375213,9042-12702,1.0950800750928475,5.951216516933617,10.997600555419922,3.418992519378662,0.0,0.392156862745098,0.13333333333333333,2.622470588235294
1-316872,9042-12703,3.0659806146448356,7.2453084164209605,10.71191692352295,2.4630329608917236,0.0,0.5384615384615384,0.04444444444444445,3.035247863247863
1-633064,9042-12704,5.289242029107149,7.4166500325585885,10.869812965393066,0.17839044332504272,0.0,0.7160474182512531,0.0,3.0045723605696555
1-316865,9042-12705,6.839552613131267,9.451340967340263,11.167290687561035,-2.213759422302246,0.0,0.5641025641025641,0.25,1.2544871794871795
1-375364,9042-1901,9.214986540063592,10.972874104567556,10.545988082885742,-2.3698863983154297,,,,
1-632935,9042-3701,8.041045844057313,9.559231376810162,11.066208839416504,-2.144822120666504,0.0,1.0,0.0,2.36
1-316385,9042-3702,2.0230135990557843,2.323707039188667,10.957934379577637,-2.3467812538146973,0.0,0.68,0.3877551020408163,-0.1629877551020411
1-593972,9042-3703,4.2839888840255425,7.1739868180676485,10.916827201843262,-2.1512460708618164,0.0,0.7142857142857143,0.0,3.0085714285714285
1-593971,9042-3704,8.268179507122827,9.464321343591171,10.759761810302734,-2.5529837608337402,0.0,0.5517241379310345,0.5,-0.812413793103449
1-375134,9042-6101,3.965030883765597,6.029589453295589,10.536745071411133,3.226780891418457,0.024390243902439025,0.5015792038142873,0.08333333333333333,2.894789191081405
1-375053,9042-6102,0.4787292358904627,6.606306011500676,11.118745803833008,3.7549519538879395,0.043478260869565216,0.4583333333333333,0.27586206896551724,1.459163543228386
1-375009,9042-6103,6.724095264377674,9.401124783030268,10.9371976852417,-2.290926933288574,0.0,0.6666666666666666,0.0,3.1166666666666667
1-316296,9042-6104,4.4557226690205,7.198477920128592,11.005576133728027,-2.3805909156799316,0.0,1.0,0.0,2.36
1-316402,9042-9101,1.7813826470162741,5.69344210049606,11.160676956176758,2.0128469467163086,0.0,0.3898305084745763,0.0,3.7450847457627114
1-549071,9042-9102,1.5528881463326205,5.88408678449082,10.606538772583008,4.130679130554199,0.0,0.6298057029381726,0.28,0.8539410543303476
1-632513,9043-12701,6.5325471053046735,8.42160779487893,11.27101993560791,1.2251756191253662,0.0,0.5581395348837209,0.24841634579555336,1.2812942780472159
1-632505,9043-12702,7.0583066646914885,8.77676720877053,10.974119186401367,-1.9777671098709106,0.0,0.627906976744186,0.19244856705516405,1.5919321708684226
1-632641,9043-12703,1.4045161618802726,4.137975456949562,11.175405502319336,0.4904433488845825,0.0,0.5210084033613446,0.1111111111111111,2.5161998132586367
1-632653,9043-12704,1.0151624146850315,6.295044908718039,9.720040321350098,5.004085540771484,0.0,0.18604651162790695,0.02,4.040074418604651
1-549076,9043-12705,8.055254984138957,9.818764565193598,10.976323127746582,-2.316270351409912,0.0,0.6585365853658537,0.0,3.135121951219512
1-374844,9043-1901,1.9441495433423817,5.805513982027798,10.428497314453125,0.5902054309844971,0.0,0.75,0.0,2.9274999999999998
1-632488,9043-1902,6.7522677257096735,8.78673703172496,10.841684341430664,-2.3691420555114746,0.0,0.5744680851063829,0.3333333333333333,0.5326241134751775
1-632576,9043-3701,7.786087408463484,9.663047126603137,10.890942573547363,-2.25648832321167,0.0,0.5135135135135135,0.2239868119006244,1.5873148405970916
1-374549,9043-3702,7.1214532298398865,9.438046785364527,10.986952781677246,-2.53786039352417,0.0,0.65625,0.2558139534883721,0.9965915697674412
1-374994,9043-3703,8.449337586653588,9.998484932560537,11.00948429107666,-2.341179847717285,0.0,1.0,0.0,2.36
1-374514,9043-3704,7.829636640036445,10.218721263391958,11.169766426086426,-2.204240322113037,0.0,0.2903225806451613,0.0,3.9709677419354836
1-374963,9043-6101,6.577023652514216,8.514339941360644,10.861546516418457,0.6978961229324341,1.0,0.0,0.0,8.8
1-632643,9043-6102,3.6352995214362265,6.24451693815999,10.732564926147461,1.0007392168045044,0.043478260869565216,0.5276669107054295,0.26666666666666666,1.3788337938580946
1-374561,9043-6103,1.0,1.0,9.179947853088379,-2.4143848419189453,0.0,1.0,0.0,2.36
1-315863,9043-6104,1.8243630157570014,4.631441376729525,10.75412654876709,1.4547516107559204,0.0,0.5925925925925926,0.46,-0.5699851851851858
1-632309,9043-9101,1.2604894278647,1.3279488374662944,10.965730667114258,-2.317215919494629,,,,
1-632731,9043-9102,7.342045473434581,9.489668745925893,11.227058410644531,-2.3157405853271484,0.0,0.3333333333333333,0.75,-2.411666666666667
1-632610,9044-12701,5.513972742029648,9.69024596378062,10.783502578735352,4.56598424911499,0.0,0.651016080105232,0.5,-1.0378065018388773
1-316109,9044-12702,3.631501687484155,7.0471558777527035,11.188592910766602,0.19158369302749634,0.0,1.0,0.0,2.36
1-315502,9044-12703,1.766440131069912,4.517157827589966,11.41726016998291,-2.0831332206726074,,,,
1-316145,9044-12704,5.898459498290572,10.474033171963784,11.035937309265137,-2.0796284675598145,0.0,0.2807017543859649,0.0,3.9928070175438597
1-315675,9044-1901,6.420129001752474,8.161623236861352,10.550556182861328,-0.06844973564147949,0.0,0.4482758620689655,0.5769230769230769,-1.2222015915119364
1-632365,9044-1902,2.6138242475470315,3.15632523422018,10.201689720153809,1.0,0.0,0.32653061224489793,0.4423076923076923,0.18223704866561974
1-632371,9044-3701,1.5173127112540195,2.556126148192528,10.555517196655273,-0.7339085340499878,0.0,0.46,0.2432432432432433,1.5474216216216208
1-315063,9044-3702,5.428146565640857,8.811740189088558,11.156723022460938,-2.163656711578369,0.0,1.0,0.0,2.36
1-316144,9044-3703,3.2818592920201466,6.137796773790524,10.718432426452637,-2.436091423034668,0.0,1.0,0.0,2.36
1-316138,9044-3704,7.712778264224726,9.383758525017894,11.088924407958984,-2.3345561027526855,0.0,0.7435897435897436,0.0,2.942051282051282
1-316023,9044-6101,0.9759478526827133,4.8202039517257,10.235052108764648,2.8979361057281494,0.054054054054054064,0.3333333333333333,0.075,3.470238738738739
1-316030,9044-6102,,,10.839615821838379,-2.198361396789551,0.0,0.5896287954036817,0.0,3.2915426344336423
1-315062,9044-6103,1.2731354494645561,1.8489243243685338,10.431120872497559,-2.283224582672119,0.0,1.0,0.0,2.36
1-632410,9044-6104,7.13529074975959,9.442731834069255,11.217849731445312,-2.0302066802978516,0.0,0.5,0.0,3.495
1-315626,9044-9101,1.9917698710400438,7.73589745178692,10.868440628051758,3.2556681632995605,0.16666666666666666,0.2988394584139265,0.0,4.646634429400387
1-315770,9044-9102,6.459044345970477,8.714697246589044,11.08156967163086,-1.8679779767990112,0.0,1.0,0.0,2.36
1-314719,9045-12701,7.68051393908146,9.657658941850192,11.261635780334473,-2.2670063972473145,0.0,0.24950722323411265,0.2727272727272727,1.7781640578040183
1-631824,9045-12702,0.955946228358716,1.2706943519421214,9.910391807556152,5.558511257171631,0.057142857142857134,0.26,0.027027027027027032,4.051599227799228
1-315103,9045-12703,1.3069862509720338,4.086315920577774,10.744598388671875,3.8388595581054688,0.03225806451612903,0.5348837209302325,0.23196465581557116,1.6064662667861436
1-315206,9045-12704,0.9857846321544634,3.9810314920775767,10.420600891113281,4.650915145874023,0.0,0.4,0.03225806451612903,3.4516774193548385
1-374107,9045-12705,6.346901522874263,8.093037863679902,11.247387886047363,-2.473052978515625,1.0,0.0,0.0,8.8
1-314736,9045-1901,4.225929066996036,6.976390639549133,9.903215408325195,-2.2375969886779785,0.0,0.0,0.2857142857142857,2.2357142857142853
1-315099,9045-1902,3.3214884056439042,6.211229904698739,10.939699172973633,0.5,0.0,0.6,0.38461538461538464,0.04492307692307618
1-315134,9045-3701,6.416957720470707,8.772008057220104,11.276182174682617,-2.3650026321411133,0.0,0.2903225806451613,0.0,3.9709677419354836
1-373717,9045-3702,0.4113947699063331,7.287144999468199,10.002166748046875,5.276364803314209,0.14285714285714285,0.3875,0.05287350475484416,3.903009315868692
1-632035,9045-3703,1.4715310558174872,7.936127053814563,11.308757781982422,3.9069175720214844,0.07142857142857142,0.6666666666666666,0.13304064391671655,2.2996432135017244
1-631986,9045-3704,3.1730105746497546,6.253175482825424,10.886622428894043,-2.4844555854797363,0.0,0.6666666666666666,0.38461538461538464,-0.10641025641025692
1-373995,9045-6101,8.035273926093996,9.453769538646009,10.737738609313965,1.4775820970535278,0.0,0.6296296296296297,0.2888888888888889,0.7798518518518511
1-373784,9045-6102,6.441282677412901,8.71188459899699,11.30134391784668,-2.3924050331115723,0.0,1.0,0.0,2.36
1-314700,9045-6103,6.235391130361757,8.757188391430384,11.03608226776123,-2.6208529472351074,0.0,0.4985044865403789,0.0,3.4983948155533398
1-315276,9045-6104,4.603982044504403,7.06222911513472,11.101568222045898,-2.3999691009521484,0.0,1.0,0.0,2.36
1-631890,9045-9101,1.0648312976624579,9.657658941850192,11.327085494995117,4.396806716918945,0.19298245614035087,0.44739508181622817,0.25,2.324150006382425
1-314676,9045-9102,5.163634274622949,8.036738577026803,10.78687858581543,-2.166565418243408,0.2,0.4897959183673469,0.35,1.4191632653061226
1-296190,9047-12701,7.341803639661403,8.891413231032008,11.032249450683594,-1.2581087350845337,0.0,0.2222222222222222,0.0,4.125555555555556
1-295449,9047-12702,1.880514703217025,7.260056149384878,10.319723129272461,1.905238151550293,0.25,0.0,0.0,5.672499999999999
1-269638,9047-12703,1.2409677360632791,1.3490135965721448,10.415589332580566,3.5110559463500977,0.0,0.5,0.11428571428571427,2.5372857142857144
1-295355,9047-12704,1.0841788650151702,3.06532761843292,11.111241340637207,-0.9096654653549194,1.0,0.03333333333333333,0.0,8.724333333333334
1-270107,9047-12705,1.917573578306394,6.657041864737068,10.572915077209473,,0.0,0.5,0.0,3.495
1-295721,9047-1901,3.353198703362427,6.295957318673511,10.904703140258789,-2.17922306060791,0.0,1.0,0.0,2.36
1-295760,9047-1902,4.089475710692506,5.223439188168271,9.97121810913086,-2.132707118988037,0.0,1.0,0.0,2.36
1-295343,9047-3701,2.126906011001846,3.7818013068086134,9.91572093963623,-0.0081709623336792,0.0,0.4545454545454545,0.06451612903225806,3.0575366568914957
1-270074,9047-3702,1.3844562001397838,2.5469932492921044,10.456846237182617,-2.344453811645508,0.0,0.5,0.0,3.495
1-295839,9047-3703,1.9415939798738184,4.505586929826405,11.055636405944824,-2.29695987701416,0.26666666666666666,0.6341463414634146,0.0,4.302487804878049
1-295448,9047-3704,1.4826857651570384,7.6155868759851915,10.094196319580078,0.3548319339752197,0.0,1.0,0.0,2.36
1-295474,9047-6101,7.823569782793579,8.908416042414807,10.787861824035645,-2.1792287826538086,0.0,0.4736842105263158,0.5,-0.6352631578947374
1-633981,9047-6102,5.130664385405135,8.595286719340647,10.825845718383789,-2.457190990447998,0.0,0.0,0.4736842105263158,0.6605263157894732
1-270072,9047-6103,7.896371255208488,10.50120848259668,11.239940643310547,-2.2987637519836426,0.0,0.6,0.28,0.9215999999999993
1-270129,9047-6104,1.322704472253681,7.96727792469851,11.246400833129883,3.6552038192749023,0.05450618708256987,0.42857142857142855,0.06382978723404255,3.3495400402558966
1-295790,9047-9101,1.6669548159974854,8.331733290858516,10.030587196350098,3.5224738121032715,0.0,0.0,0.0,4.63
1-270068,9047-9102,0.8208678793804821,7.6444219398548805,10.18428897857666,2.9899654388427734,0.16279069767441862,0.0,0.0,5.308837209302325
1-295299,9048-12701,0.4812937700972815,2.4220277533434285,10.008299827575684,4.572937965393066,0.05882352941176471,0.14285714285714285,0.043478260869565216,4.186660577274387
1-295352,9048-12702,0.7708139027460702,6.710716238286272,9.987377166748047,5.632265090942383,0.4230769230769231,0.032786885245901634,0.0,6.319804539722573
1-296149,9048-12703,2.149471333013207,8.369949090982981,10.662635803222656,4.201562881469727,1.0,0.0,0.0,8.8
1-295955,9048-12704,0.357111629342041,3.078116583572012,9.80887222290039,5.0,0.32,0.15217391304347827,0.03333333333333333,5.33963188405797
1-295525,9048-12705,0.44612738754934556,1.3704877329690535,10.950767517089844,-2.17110538482666,0.0,0.03333333333333333,1.0,-3.8256666666666677
1-295996,9048-1901,3.811230171681951,6.564384101622317,10.77348518371582,3.174838066101074,0.0425531914893617,0.4061680985146764,0.6666666666666666,-1.7012214417843436
1-295542,9048-1902,1.1098352691787827,12.051665194675163,10.764805793762207,-2.19046688079834,0.0,0.625,0.3541219934378795,0.2437076949905692
1-295887,9048-3701,8.24135190481113,9.254082976722609,10.978264808654785,-2.381246566772461,0.0,1.0,0.0,2.36
1-296316,9048-3702,5.637743443033173,7.948457561799323,10.833196640014648,-2.6500630378723145,0.0,0.4324324324324325,0.0,3.648378378378378
1-295303,9048-3703,8.282771821382934,11.016017379740962,11.377103805541992,-2.1880292892456055,1.0,0.5,0.0,7.665000000000001
1-295367,9048-3704,3.6551910357644815,7.006958676864449,11.059795379638672,-2.7497363090515137,0.0,0.03333333333333333,0.42857142857142855,0.9629047619047615
1-318513,9048-6101,2.435296569526632,8.800910936474155,9.997136116027832,-1.0379101037979126,,,,
1-318518,9048-6102,3.959836284613842,8.494395179681451,11.284910202026367,-2.2998714447021484,0.0,0.4545454545454545,0.0,3.598181818181818
1-295709,9048-6103,5.06091863148436,7.127679920188217,11.023058891296387,-2.397014617919922,0.0,0.4356435643564357,0.0,3.641089108910891
1-295935,9048-6104,0.9643820427018113,4.3613388218500475,11.044120788574219,2.8719682693481445,0.0,0.5,0.15053763440860216,2.233494623655914
1-296334,9048-9101,1.643319785036109,7.037289763386442,10.527329444885254,1.1289012432098389,0.02631578947368421,0.37777777777777777,0.22448979591836732,2.0009567967537896
1-633934,9048-9102,1.3318796665373844,1.352139498846735,10.396259307861328,-2.353254795074463,0.0,0.5135135135135135,0.0,3.4643243243243242
1-295190,9049-12701,2.393708354999018,5.790185153989513,11.050312042236328,3.1274261474609375,0.04706830020251632,0.5555555555555556,0.13333333333333333,2.447830367400048
1-295476,9049-12702,2.257150137235499,6.915137733273944,11.095329284667969,3.3917160034179688,0.05128205128205128,0.28635244258633524,0.12962962962962962,3.107529812878876
1-270135,9049-12704,1.1884286319070567,3.314340976966814,10.271683692932129,0.6875194311141968,0.0,0.7,0.3392857142857143,0.1977857142857138
1-269630,9049-12705,4.487753946176786,5.1878655048561795,10.704912185668945,-2.4467310905456543,0.1176470588235294,0.5555555555555556,0.35714285714285715,0.8666199813258628
1-269632,9049-1901,0.9662792499049795,4.298925402602197,11.194113731384277,3.4016900062561035,0.047619047619047616,0.5071889342446534,0.18181818181818185,2.1536161841997012
1-295359,9049-1902,8.028818527894769,9.749625245260662,10.017265319824219,-1.7572048902511597,0.0,0.5853658536585366,0.1973684210526316,1.647272143774069
1-295095,9049-3701,2.916729821976293,7.4712627924644925,10.18597412109375,3.5103611946105957,0.0,0.26666666666666666,0.07407407407407407,3.403925925925926
1-269634,9049-3702,1.8896920211798984,6.791316996379658,10.275656700134277,1.7,,,,
1-270160,9049-3703,1.9855644450175993,4.872766624814644,10.764714241027832,-2.731778621673584,0.0,1.0,0.0,2.36
1-295155,9049-3704,0.6121657802063143,7.636989131586679,9.479506492614746,-0.5157673358917236,0.5909090909090909,0.1,0.038461538461538464,6.544783216783216
1-295506,9049-6101,0.33074122808246625,5.107115258031923,8.662081718444824,10.0,,,,
1-295832,9049-6102,0.48869006311896535,5.881942295700599,10.165489196777344,4.157665729522705,0.16939002437295209,0.18461538461538465,0.0,4.917279478558287
1-270005,9049-6103,0.7465178545936977,5.604662446702817,9.876219749450684,3.5255446434020996,0.2166612501354133,0.25,0.0,4.965977413064674
1-269984,9049-6104,1.4419805043279668,9.150902502505291,10.795880317687988,3.8211960792541504,0.06089938229567421,0.4616217711307864,0.2392792128307616,1.8309092001842937
1-269986,9049-9101,3.0053085088853497,6.793628930145079,10.539155960083008,5.3217549324035645,1.0,0.0,0.0,8.8
1-269982,9049-9102,0.6041968746127631,4.131138865095915,10.325048446655273,2.359130382537842,0.11472626313615712,0.16666666666666666,0.0,4.730075183944442
1-318499,9050-12701,0.6918388100502164,4.466812380457302,9.996941566467285,3.822266101837158,1.0,0.0,0.0,8.8
1-295241,9050-12702,6.455768783573092,8.30123527885212,11.123929023742676,-2.4549379348754883,0.0,0.7,0.0,3.041
1-294992,9050-12703,1.7433228818933784,5.068347799133753,11.050657272338867,-1.162523627281189,0.0,0.4186046511627907,0.07562580067413335,3.0460232322112275
1-295629,9050-12704,5.078407859578554,8.052389929973709,11.005876541137695,3.754880905151367,0.020434945173857973,0.6111111111111112,0.13580246913580246,2.1899668077947405
1-295183,9050-12705,5.26835363633483,8.629574449861797,11.004915237426758,1.4,0.0,0.575,0.1,2.48675
1-295212,9050-1901,7.089186926661856,9.501825381806212,10.727598190307617,-2.465984344482422,0.0,0.5757575757575758,0.325,0.5995303030303023
1-294969,9050-1902,8.388348993253707,9.876133334738146,10.260228157043457,-0.47656381130218506,0.0,1.0,0.0,2.36
1-318279,9050-3701,8.549506216082708,10.013030265472164,10.88752555847168,-2.1604652404785156,0.0,0.6170212765957447,0.2891008962127783,0.8066961918645772
1-318255,9050-3702,0.7357959497359513,6.970602244891918,10.02934741973877,2.4718635082244873,0.4966743917488551,0.0,0.0,6.701132213592725
1-318164,9050-3703,2.6407899357795,6.538244524183834,10.492968559265137,-2.436774253845215,0.058042889120347815,0.5625,0.4081632653061225,0.17475568436654276
1-318725,9050-3704,0.7085871875430745,4.407590909597978,10.741087913513184,0.750638484954834,0.0,0.5517241379310345,0.13636363636363635,2.234858934169279
1-550824,9050-6101,6.639304295113372,8.800621050296403,11.142019271850586,-2.1381115913391113,0.11477744763743795,0.5714285714285714,0.3333333333333333,1.018145766171926
1-318728,9050-6102,0.9785294100299475,3.6289188769451375,9.502969741821289,0.7585450410842896,0.0,0.17911656594604694,0.038461538461538464,3.9010977029947806
1-318519,9050-6103,3.3601790451330555,6.491406843688712,10.952980041503906,-2.123037338256836,0.0,0.69,0.0,3.0637
1-295272,9050-6104,5.4195235192450255,6.978397791856231,10.896085739135742,-2.43359375,0.0,0.3333333333333333,0.32,1.1917333333333326
1-318601,9050-9101,1.6805759534500524,7.7889432306004,10.614898681640625,4.697917461395264,0.029411764705882356,0.03333333333333333,0.0,4.676980392156863
1-318621,9050-9102,3.685997388537355,7.8412851107070605,10.66938591003418,-1.483298659324646,0.0,0.4705882352941176,0.3392857142857143,0.7185504201680666
1-178399,9085-12701,1.0530766514958814,2.6249139234448458,10.1333589553833,5.417362689971924,0.0,0.042714096992207684,0.02631578947368421,4.312512684038214
1-178549,9085-12702,0.8942440721669485,8.767752056485321,10.215605735778809,4.686313629150391,0.10810810810810813,0.057142857142857134,0.0,4.951096525096525
1-178557,9085-12703,3.444071680313429,9.150560900415547,10.608192443847656,3.372462272644043,0.04819277108433735,0.3,0.2222222222222222,2.287741633199465
1-178578,9085-12704,5.457776213040282,8.30225615540371,11.07628059387207,-0.9716089963912964,0.0,0.6122448979591837,0.0,3.240204081632653
1-178542,9085-12705,2.0748242516335558,5.208148847485575,10.465874671936035,3.384533405303955,0.0,0.3855421686746988,0.10843373493975904,2.8461445783132526
1-177972,9085-1901,3.6838368861493325,7.289897856468137,9.998148918151855,-1.988345980644226,0.0,0.5853658536585366,0.0,3.301219512195122
1-178374,9085-1902,2.0775186785800948,4.857030711940683,10.769611358642578,-2.1054201126098633,0.0,0.4761904761904762,0.6470588235294118,-1.8733053221288523
1-178315,9085-3702,1.4227657185246045,8.416394342217073,10.25145149230957,-0.6123994588851929,0.4117119953500763,0.0,0.0,6.346839020609818
1-178403,9085-6101,4.428838312870611,9.142567035668753,10.857510566711426,-1.1924751996994019,0.0,0.5,0.2857142857142857,1.1007142857142855
1-178485,9085-6102,6.422638947949504,9.12832396047334,11.284453392028809,-1.9274896383285522,0.0,0.3507085791905285,0.0,3.8338915252375
1-178335,9085-6103,0.6520837807158784,7.372499403638414,10.3549222946167,4.138904571533203,0.16666666666666666,0.05263157894736842,0.0,5.205526315789474
1-178526,9085-6104,4.964114489312993,7.856642084948343,10.500863075256348,0.7579971551895142,0.26666666666666666,0.0,0.0,5.742
1-177985,9085-9101,2.580914880788883,6.243269231123694,10.665852546691895,0.6263248324394226,0.0,0.6216216216216216,0.0,3.218918918918919
1-178342,9085-9102,,,9.382555961608887,5.856907844543457,0.7,0.0,0.0,7.5489999999999995
1-265639,9088-12701,1.224606281702933,1.802521094345854,10.519675254821777,3.216628074645996,0.0,0.3695652173913043,0.0,3.791086956521739
1-265589,9088-12702,2.948684684380022,6.678521499149216,11.09168529510498,3.0,0.0,0.5492957746478874,0.0,3.3830985915492953
1-265772,9088-12703,1.1310332694954968,4.546664506265624,10.054360389709473,5.292207717895508,0.32608695652173914,0.14267370523612494,0.0,5.665913297809649
1-265560,9088-12704,0.5634797769865777,4.150187723485701,10.948873519897461,4.2643609046936035,0.21621621621621626,0.03333333333333333,0.0196078431372549,5.291641229464759
1-296074,9088-12705,4.5784948766262525,10.381728899015883,10.93061637878418,2.6535701751708984,0.0,0.5714285714285714,0.0,3.3328571428571427
1-296694,9088-1901,0.6780900691403347,9.253351442750374,10.002342224121094,5.219520092010498,0.0,0.3636363636363637,0.0,3.8045454545454542
1-265547,9088-1902,4.942339028238404,7.180495954133404,9.976720809936523,-0.4372917413711548,0.2222222222222222,0.0,0.0,5.556666666666667
1-265704,9088-3701,4.503430577627733,6.3765034034241825,10.744202613830566,-2.3411364555358887,0.0,0.6,0.5,-0.9220000000000006
1-265632,9088-3702,6.383844814536699,8.095615160827732,10.461812019348145,-0.17492377758026123,0.11386927806877704,0.625,0.0,3.6860848895468
1-265618,9088-3703,5.452996364325302,8.671460132642217,10.457700729370117,-0.2177966833114624,0.008967634333228591,0.4,0.0425531914893617,3.402799290488712
1-265758,9088-3704,8.298209846588373,9.38571629427483,10.840777397155762,-2.437027931213379,0.0,0.2903225806451613,1.0,-4.409032258064517
1-296005,9088-6101,0.6922612821757876,3.294444619240762,10.23421573638916,4.244082927703857,0.03118421092541565,0.4444444444444444,0.2222222222222222,1.8889270484478724
1-265769,9088-6102,3.266544889120564,7.500819571889221,10.528769493103027,5.062877655029297,0.0,1.0,0.0,2.36
1-265801,9088-6103,6.167682828929042,9.50566535669554,10.974519729614258,-2.597137451171875,,,,
1-296457,9088-6104,4.172484256878511,8.437563983135144,10.835431098937988,-1.9909323453903198,0.0,0.6363636363636364,0.2127659574468085,1.40247582205029
1-265117,9088-9101,0.5456254353175919,7.640075469770869,10.161791801452637,4.774328708648682,0.0,0.3642720915448188,0.0,3.803102352193261
1-265750,9088-9102,1.9773756069435435,5.382342576357858,11.264561653137207,3.2960076332092285,1.0,0.03333333333333333,0.0196078431372549,8.560019607843138
1-376413,9095-12701,1.7780373194531054,5.16307869799758,11.012929916381836,3.506592273712158,0.0,0.6341463414634146,0.0,3.1904878048780487
1-376419,9095-12702,4.2997750937817525,9.241492410874642,11.086617469787598,0.715878963470459,0.035654914784166554,0.2,0.17777777777777778,2.834903216872197
1-318330,9095-12703,2.4579148069870342,6.6551563702656304,11.185113906860352,0.7915908098220825,0.5384615384615384,0.03333333333333333,0.0,6.799717948717948
1-318315,9095-12704,1.777393206673275,6.438906836757719,10.694985389709473,5.166505813598633,0.09523809523809523,0.3209503189024722,0.032926146653057195,4.022664524281625
1-376608,9095-12705,1.3606551021366313,7.568340517332563,10.461647033691406,3.5245304107666016,0.11472626313615712,0.14634146341463414,0.0,4.776213395326556
1-317822,9095-1901,1.6875838398735452,9.211122400754142,10.617395401000977,1.95216965675354,0.0,0.4782608695652174,0.5384615384615384,-0.9679598662207365
1-376429,9095-1902,4.96025711275137,6.925608160779663,10.036502838134766,-2.2422890663146973,0.0,0.3928571428571429,0.25,1.643214285714285
1-376285,9095-3701,1.8629070773336949,9.422929538095868,10.64162826538086,-1.8083544969558716,0.0,0.5338041759911306,0.125,2.370764520500133
