mangaid,dl_ttype,ff_age_lw,ff_age_mw,ff_mass,gz_p_dominant,gz_p_nobulge,gz_p_obvious,gz_ttype,p3d_age_lw,p3d_age_mw,p3d_mass,plateifu,z
1-122333,-0.2492953538894653,7.632971632221983,12.110892131925551,9.004183769226074,0.2727272727272727,0.0,0.06451612903225806,2.1980938416422284,2.1890262471460717,7.730412472492202,9.403696060180664,9486-1901,0.0208727
1-122334,-2.4139633178710938,8.93903192328091,12.250826870025909,10.544804573059082,0.0,0.0,0.4736842105263158,3.5547368421052634,6.633926691655272,8.469288139869517,10.740740776062012,9486-6104,0.0636345
1-122361,0.7780687808990479,6.979941853356966,12.017600754754973,10.536616325378418,0.3333333333333333,0.0,0.4736842105263158,0.7614035087719295,4.790184167582425,7.592627167784189,10.716710090637207,9486-6102,0.063881
1-122364,5.477039813995361,,,9.11011791229248,0.037037037037037035,0.3191489361702128,0.2898644619780857,4.992488364769162,0.4477182435036232,2.61778766947468,9.616713523864746,9486-12703,0.0369295
1-122412,-2.2133703231811523,3.3421388325770303,3.589190834784353,9.692949295043944,0.08333333333333333,0.5,0.3888888888888889,5.1338888888888885,2.278444000980248,7.336082564845572,10.124428749084473,9486-12705,0.0260331
1-122586,-2.330045223236084,6.979941853356966,9.078966690414438,10.921049118041992,0.5227272727272727,0.0,0.4761904761904762,-0.8314069264069269,5.903966890155133,7.837945373865643,10.929520606994627,9486-1902,0.0990185
1-124604,4.282178878784181,5.649355456955664,9.49831285098143,10.024374961853027,0.0,0.0,0.0,4.63,2.412383165056612,9.666315442518924,10.476492881774902,8439-6103,0.0253001
1-133652,-2.232069492340088,4.834271745604464,13.416951108475109,11.06711196899414,0.5,0.0,0.631578947368421,-0.9936842105263164,6.08755505040342,8.513928622189875,11.142553329467773,8156-6103,0.13901
1-133922,2.345008373260498,6.5601367028811195,9.965221035427264,9.550670623779297,0.07894736842105263,0.18181818181818185,0.6,3.364602870813397,3.801734674476312,7.148511529207161,9.85539436340332,8486-6104,0.0174718
1-133941,4.3336877822875985,7.399746796214318,12.763920536130009,9.403237342834473,0.06666666666666668,0.27022379443338984,0.09768410270192043,4.976423642987209,0.7268973465081644,6.7225155361072035,9.889979362487793,8486-9102,0.0189045
1-133945,-0.02547025680541992,6.093686419081041,12.157535402746651,8.956912994384766,0.0,0.17647058823529413,0.0,5.365882352941177,3.0747117877544015,6.670357823757656,9.249627113342283,8486-3703,0.0183248
1-133948,-0.34916329383850103,9.606032784709749,13.035449567937533,9.441807746887207,0.09329147531427176,0.0,0.0,3.8482174368664026,5.725311869376445,8.569937928964599,9.742188453674316,8486-6103,0.0195194
1-133976,4.22432279586792,6.653426643175338,12.903857594316927,9.237957954406738,0.0,0.0,0.6,3.2680000000000002,1.5916202171396323,7.6878202885377975,9.654013633728027,8486-9101,0.0182938
1-133987,-2.099907398223877,10.151696596487714,11.877666075915961,9.822169303894043,0.09523809523809523,0.1111111111111111,0.3958305845098298,3.3967026684007813,8.492567384266929,9.751809244627607,9.993972778320312,8486-1902,0.0195435
1-134004,-1.1372910737991333,4.5544012665726665,5.999670944089947,9.22642707824707,0.0,0.8421052631578947,0.08571428571428573,7.947007518796992,1.560497416117237,5.409726110255778,9.562434196472168,8486-1901,0.0185601
1-134020,3.6244230270385738,3.0617615258552684,4.6943366884480096,9.313272476196287,0.06451612903225806,0.8333333333333334,0.15,7.223854838709677,1.4577016068297988,5.380593622880857,9.615279197692873,8486-6102,0.0193267
1-134209,0.5,6.9332962950252455,10.804830873641736,10.892250061035156,0.0,0.14285714285714285,0.5711236013579262,3.9292637106317936,4.675257404735333,8.327178884735616,11.071776390075684,8549-9101,0.0545042
1-134239,4.1692590713500985,4.04130646173504,5.114141250660052,10.357906341552734,0.06818181818181818,0.0,0.6382978723404256,2.6097001934235973,2.655018167975232,8.009501021731259,10.67330265045166,8549-3703,0.0571086
1-134248,1.9331965446472168,3.621501536389848,8.099421507153009,9.033073425292967,0.0,0.0,0.0,4.63,1.2279965843183085,7.059980803845932,9.554386138916016,8549-3702,0.0212204
1-134293,4.0683860778808585,3.6637859615300066,6.0345815221624255,9.43494987487793,0.0,0.37209302325581395,0.0,6.181627906976744,0.4130531110258731,7.197181841932277,9.948810577392578,8549-6103,0.0416784
1-134503,-0.2427593469619751,6.699954577576178,10.964618474775383,9.44255828857422,0.08,0.8571428571428571,0.0,7.533885714285714,1.8665719327223835,8.163899678909,9.82348918914795,8555-1901,0.0371472
1-134562,3.424901962280273,6.5601367028811195,10.291735200925624,9.35355281829834,0.0,0.4897959183673469,0.0,6.672448979591835,0.6525077672231563,7.901279935215955,9.86593246459961,8549-1902,0.0355137
1-134597,3.5840044021606445,3.761436561685899,5.020851214105307,10.75751781463623,0.0,0.0392156862745098,0.2,4.339529411764706,3.3424434173216646,8.549731507048058,11.16185474395752,8549-12705,0.0441938
1-134599,3.384453296661377,3.854726664116399,7.073231925285028,9.472733497619627,0.0,1.0,0.0,8.8,1.2629192407430014,6.867952425626888,9.988921165466307,8549-12704,0.019658
1-134614,3.8449668884277344,4.74098163251994,9.895225624173797,10.213613510131836,0.0,0.6,0.3333333333333333,6.375333333333333,1.6739132547428712,6.471097386851957,10.615177154541016,8549-6102,0.0528277
1-134620,2.9535236358642583,8.519227045072249,9.918576591603848,10.22520351409912,0.15625,0.0,0.5849056603773585,1.9928891509433961,6.480098563692773,10.017384791710287,10.757625579833984,9031-12703,0.0546778
1-134634,-2.0163445472717285,9.125612019593891,9.918576591603848,10.277260780334473,0.3912521417681899,0.06976744186046513,0.46875,0.5781747845407077,8.178056531721582,10.25169302492766,10.592304229736328,8549-3704,0.0523251
1-134695,4.781456470489502,,,9.405021667480467,0.0,0.4634146341463415,0.029411764705882363,6.495674318507892,1.0694500363518382,4.872263741954094,9.834315299987793,9029-6104,0.0304438
1-134716,4.061700344085693,3.015116553423351,3.9013712517309855,9.789252281188963,0.0,0.06666666666666668,0.375,4.056749999999999,0.8939574200953025,3.8687202740764746,10.174015045166016,8600-12705,0.0446535
1-134737,4.805151462554932,,,9.33458423614502,0.0,0.3502218071445249,0.0,6.090424935792669,0.7635731471005466,2.494443146514796,9.520320892333984,8600-3701,0.0272129
1-134760,,10.385026497658114,12.717275457546878,11.573179244995115,,,,,6.9681841806984135,10.380475117326515,11.590094566345215,8600-9102,0.135575
1-134793,4.7615885734558105,4.560521663137134,8.495615871796781,9.448261260986328,0.0,0.35714285714285715,0.26666666666666666,5.5139523809523805,0.4970102626191581,7.567443120670003,10.067069053649902,8600-6104,0.0422411
1-134848,4.354273796081543,9.638706209151318,11.73773043008917,10.375223159790039,0.0,0.0,0.0,4.63,3.710694040841071,9.059469674328222,10.873452186584473,8555-12703,0.0584495
1-134884,-0.6470408439636229,10.091652289312004,12.902508172844492,11.276939392089846,0.0,0.0,0.03333333333333333,4.554333333333333,6.9429975551724565,10.45209109206684,11.353142738342285,8555-12704,0.13407
1-134924,-2.488688468933105,7.5863264331339435,10.43167238066028,10.7883882522583,0.05609748299677585,0.0,0.42857142857142855,3.1870459496298755,7.642726690296911,9.246729628519283,10.905757904052734,8555-9101,0.0319997
1-134954,3.8141064643859854,5.7205261795591795,9.965221035427264,10.314580917358398,0.04878048780487805,0.0,0.5227272727272727,3.034628603104213,3.442982795886896,7.977519354396453,10.649737358093262,8555-12705,0.0315232
1-134964,-1.5218018293380735,6.606781129390148,10.314821314723398,10.601420402526855,0.25,0.0,0.6428571428571429,1.0757142857142852,2.119571976516188,6.604666935753458,10.80531406402588,8555-3701,0.0462348
1-134978,-2.511096954345703,7.118281353846744,10.15129534345579,11.051419258117676,0.0,0.16666666666666666,0.5070245520030922,4.1740542669529805,6.8426772963210345,8.878126779843221,11.139156341552734,8555-3702,0.133139
1-134994,-2.2057018280029297,7.4463913652102205,11.317925911289796,11.017149925231934,0.0,0.0,0.6862745098039216,3.0721568627450977,4.437940864077459,7.9614715437504815,11.134285926818848,8555-6102,0.129686
1-135003,-2.199317455291748,6.886651496017264,9.35883658744432,10.143939018249512,0.26996727898537143,0.0,0.5344827586206896,1.1543983400336215,3.804022794501919,6.100388241203798,10.291048049926758,8978-3704,0.047362
1-135030,3.8640341758728023,4.211386621943868,7.859416997054291,10.503829002380373,0.15714285714285714,0.0,0.6904761904761905,1.7457619047619046,1.5361573369429729,7.6389179468129385,10.778656005859377,8603-12704,0.0273289
1-135044,4.882585525512695,4.600100825235795,7.141333514215676,10.346132278442383,0.045454545454545456,0.2727272727272727,0.3191489361702128,4.6618955512572535,1.976342444947775,7.1528924827218425,10.652761459350586,8978-9101,0.0303346
1-135054,4.117915153503418,,,10.143407821655273,0.07446808510638298,0.0,0.5238095238095238,2.816909827760892,1.8133593949975453,7.708680692183193,10.493796348571776,8550-12703,0.0298122
1-135055,-2.4560527801513667,9.452127071163266,11.504507321708289,10.701467514038086,0.375,0.0,0.6285714285714286,0.060642857142856776,3.600597286591384,4.084324353969591,10.658367156982422,8601-6104,0.0300581
1-135057,4.9794578552246085,6.70007135937406,9.638706209151318,9.92756175994873,0.08536585365853659,0.045454545454545456,0.19444444444444445,3.6627907119980287,0.9167274147237208,8.532457671164321,10.423787117004396,8601-12703,0.0288518
1-135058,4.050351619720459,4.181241259687321,9.452127071163266,9.707383155822754,0.0,0.5945945945945946,0.0,7.10945945945946,0.6563879601686221,7.767268636650296,10.136293411254883,8603-6103,0.0270087
1-135059,-2.289961338043213,7.912841682878407,11.03805554754684,10.4778470993042,0.75,0.0,0.25,-2.2225,6.742429496714316,9.259347662257776,10.626265525817873,9869-3703,0.0316739
1-135072,5.109852313995361,,,10.409892082214355,0.0,0.0,1.0,2.36,,,10.564674377441406,9029-12701,0.0324632
1-135077,3.200124263763428,4.102635917032767,8.40438288761993,9.349322319030762,0.0,1.0,0.0,8.8,1.6381352159565978,6.535689399707475,9.76021671295166,8312-6104,0.0290664
1-135078,5.612198352813722,,,10.21276569366455,0.0,0.029411764705882363,0.4043648146383304,3.83473892959452,1.2848921966588709,6.197823282987665,10.441081047058104,9029-12705,0.0295154
1-135086,-2.135712146759033,8.239356916928411,10.01186772930706,10.49419403076172,0.32142857142857145,0.0,0.5569620253164557,0.6721247739602165,2.295009727426768,4.635704675606228,10.430109977722168,9029-3704,0.0332592
1-135091,-2.1882853507995605,8.286002006374693,10.828128689908054,10.443402290344238,0.3333333333333333,0.0,0.3,1.1556666666666664,7.425466179529253,9.03544992430809,10.626932144165039,9029-3702,0.0317749
1-135093,4.777827739715576,4.552251541058412,9.77819633832808,10.589550018310547,0.0,0.07142857142857142,0.4749655631861088,3.849685314424676,1.4618784704054046,6.70439739774856,10.79521369934082,9029-12702,0.0318872
1-135095,0.8433985710144043,7.259811037963687,11.551151740695262,9.890663146972656,0.0,0.0,0.0,4.63,2.629737129501728,6.289697528683143,10.14421844482422,8312-3702,0.0332324
1-135101,1.3279578685760498,4.258119674087169,7.998556557720118,9.680399894714355,0.14115835364412674,0.0,0.25,2.8795929964622182,4.704742908365674,6.819845980437251,9.85384464263916,9869-3701,0.0294585
1-135115,0.9910080432891846,6.9332962950252455,12.530697734486086,9.522530555725098,0.0,0.0,1.0,2.36,3.1159696285689917,4.901258598230097,9.628623008728027,9029-3701,0.0300883
1-135117,-2.095212459564209,7.935308023768226,10.011757803794604,10.505284309387207,0.2978723404255319,0.0,0.55,0.8853297872340424,4.602940836476262,5.2250567417170855,10.527996063232422,9029-6101,0.0333227
1-135129,2.351489543914795,6.9565799780762605,8.775743387928651,10.491310119628906,0.0,0.0,0.0,4.63,6.884773725353822,8.391259875890732,10.674071311950684,8603-12705,0.0327969
1-135133,1.6873362064361572,6.5601367028811195,11.691086702026306,10.177242279052734,0.0,0.0,0.4594594594594595,3.587027027027027,5.4711556595898205,9.485772743045269,10.49276351928711,8603-12703,0.0299683
1-135134,-1.0977381467819214,5.767171201943111,10.571605641135447,10.32192325592041,0.0,0.0,0.5263157894736842,3.4352631578947364,5.9330661443371175,8.832313703033735,10.458399772644043,8603-9101,0.030343
1-135142,0.29250216484069824,1.9176830630380504,2.593634174979485,9.224664688110352,0.06666666666666668,0.0,0.475,2.9930833333333333,1.9898594547624524,3.0228213657562524,9.422893524169922,9869-12704,0.0326757
1-135152,3.7296528816223145,4.087323287278592,7.904038069401723,9.315953254699707,0.07894736842105263,0.4761904761904762,0.0,5.954135338345864,1.59593897576478,4.840856605956667,9.634340286254883,8312-6103,0.0301811
1-135157,-1.7579861879348757,6.115896979092045,8.423871197666319,10.316262245178224,0.0,0.12121212121212124,0.4616217711307864,4.08757312498766,7.723845807136143,9.130950237791204,10.372614860534668,8603-3702,0.0323713
1-135193,-2.4136452674865723,8.330557869358728,10.430000297912445,10.242058753967283,0.2978723404255319,0.0,0.5714285714285714,0.8366869300911852,7.628072600509234,8.988390784582853,10.337535858154297,9869-1901,0.0308858
1-135202,1.291740894317627,,,10.560757637023926,0.054054054054054064,0.0,0.75,2.4745270270270265,6.449293451477567,9.238631464174064,10.60323429107666,8600-3703,0.0277109
1-135207,-1.0680712461471558,6.4202012547457326,9.731995875871137,9.716218948364258,0.0,0.0,0.42857142857142855,3.6571428571428566,3.100476009365273,5.9394796383441175,9.895573616027832,8555-1902,0.031485
1-135227,-0.5728965997695923,4.787589346047875,9.547231907051751,9.721212387084961,0.0,0.0,0.28846153846153844,3.975192307692308,2.2472243049007905,7.493756766505421,10.039212226867676,9029-6103,0.0304491
1-135235,-1.3403490781784058,8.472581761518128,12.250826870025909,9.3767671585083,0.0,0.0,1.0,2.36,4.021625152482142,6.211011679080076,9.646299362182617,9029-1901,0.0309341
1-135239,0.5583496689796448,5.487301742510544,8.192711295211192,9.69430160522461,0.0,0.2168723501930815,0.3269230769230769,4.792242315689765,1.5277808090601557,7.1538506832257305,10.03238582611084,9029-1902,0.0427184
1-135244,-2.483242988586426,8.659161908238692,10.92141868380569,10.46513557434082,1.0,0.0,0.0,-3.7500000000000013,6.802914415481138,8.515499220483584,10.59197235107422,9029-3703,0.0310462
1-135285,3.2863736152648926,5.7205261795591795,9.312191480819683,10.454062461853027,0.0,0.06382978723404255,0.5623458437919612,3.619645147358206,1.5634162826768343,2.045010999048555,10.37416172027588,9029-12704,0.0315763
1-135371,5.359176158905028,5.883368099880473,8.355675647700883,10.299905776977539,0.0,0.0,0.5015792038142873,3.4914152073415683,2.7311471532402147,8.201381682748556,10.629815101623537,8588-9101,0.0352359
1-135372,-2.281023502349853,8.099421507153009,10.15180248534938,10.765009880065918,0.4734848484848485,0.0,0.3488372093023256,-0.12966349541930988,6.806276437811197,8.788956229878043,10.83102035522461,8588-6102,0.0300793
1-135383,4.576764106750488,5.067281550050535,9.382130796319604,10.117768287658693,0.0,0.18181818181818185,0.15555555555555556,5.035070707070708,1.3315229013894267,9.13678688585769,10.626520156860352,8588-12705,0.0301398
1-135418,1.403632879257202,3.4349214122871,5.673881514840955,9.329768180847168,0.03125,0.012025518418266731,0.2564102564102564,3.8362201297528897,0.39294152529843135,4.524812085852581,9.83942413330078,9869-3704,0.0375808
1-135468,4.714069366455078,,,10.820512771606444,0.0,0.18461538461538465,0.4,4.491846153846153,2.3190173251697384,7.251627476397357,11.044930458068848,8550-12705,0.029986
1-135491,2.12288236618042,4.6476913784513165,8.286002006374693,9.88377285003662,,,,,2.385862947121157,4.30767581048348,10.220081329345703,9869-6101,0.0299832
1-135500,4.805902481079102,2.128861516800165,4.134596604287245,9.059760093688963,0.0,0.5,0.029411764705882363,6.648235294117647,0.7679131070819116,5.230211012668445,9.611055374145508,9869-12705,0.0253577
1-135502,3.909133911132813,6.000396423997784,8.845741618225393,10.56298828125,0.11977721438125087,0.02294999196750281,0.62,2.3145684099896044,4.878591004953178,9.600252120025932,10.790059089660645,8604-12703,0.0305383
1-135503,-1.251459002494812,7.866196085314143,10.757783107859096,10.403199195861816,0.09090909090909093,1.0,0.1566265060240964,7.68263964950712,7.036779822994503,8.99233920226201,10.561861991882324,8604-3703,0.0296457
1-135506,2.156981945037842,6.897902372315942,11.548796172913391,9.407949447631836,0.0,0.4634146341463415,0.0,6.562439024390245,2.292209392332051,4.82847774540358,9.684057235717773,8601-3704,0.0295479
1-135511,4.248101711273193,8.529089268062155,11.823570929452515,9.532018661499023,0.0,0.0,0.325,3.89225,2.6040391346465235,4.501008385924463,9.669978141784668,9869-6102,0.0310202
1-135512,2.5069165229797363,4.275618125295939,4.9965407486415225,9.203965187072754,0.07894736842105263,0.0,0.5,2.8334210526315786,2.187301243490959,2.90161514014601,9.22571849822998,8601-6102,0.0279629
1-135516,1.3396142721176147,6.886651496017264,10.291735200925624,10.119133949279783,0.25,0.0,0.6153846153846154,1.1380769230769228,2.3791714687201733,8.276571941715599,10.577264785766602,8550-6104,0.0314747
1-135517,1.0,3.2483417076207446,4.227886395095973,10.524612426757812,0.325,0.0,0.6296296296296297,0.47724074074074,1.6561221627709188,8.930627147500156,10.883722305297852,8588-6101,0.0317611
1-135520,3.2134723663330083,6.886651496017264,10.66489551440599,10.013670921325684,0.17647058823529413,0.07615134429532344,0.07142857142857142,3.3065847191568767,2.2040801660359177,6.854016244358463,10.314165115356444,8602-6103,0.0290694
